Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,HK,KE,,,40,live,,T,C
2018,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,JP,KE,,90,40,live,,T,C
2018,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,TW,KE,,,65,live,,T,C
2018,II,Trioceros ellioti,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,70,50,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CZ,KE,,,40,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,DE,KE,,240,220,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,ES,KE,,238,740,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,GB,KE,,,180,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,HK,KE,,,40,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,JP,KE,,60,30,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,NL,KE,,,80,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,TW,KE,,,75,live,,T,C
2018,II,Trioceros hoehnelii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,260,480,live,,T,C
2018,II,Trioceros ituriensis,Reptilia,Sauria,Chamaeleonidae,Trioceros,NL,CD,,,60,live,,T,W
2018,II,Trioceros ituriensis,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,CD,,,75,live,,T,W
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CN,KE,,,450,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,CZ,KE,,,40,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,DE,KE,,310,380,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,ES,KE,,1497,1650,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,GB,KE,,,280,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,HK,KE,,889,1445,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,JP,KE,,250,150,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,KR,KE,,50,,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,NL,KE,,,140,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,TH,KE,,,100,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,TW,KE,,,210,live,,T,C
2018,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,KE,,423,610,live,,T,C
2018,II,Trioceros johnstoni,Reptilia,Sauria,Chamaeleonidae,Trioceros,NL,CD,,,60,live,,T,W
2018,II,Trioceros johnstoni,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,CD,,,75,live,,T,W
2018,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,KE,XX,8,,leather products (small),,T,I
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AT,TZ,,,1,trophies,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BG,TZ,,1,2,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TZ,,1,2,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,TZ,,,2,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TZ,,1,4,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TZ,,1,,trophies,,P,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,TZ,,,1,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HU,TZ,,,1,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HU,TZ,,1,,trophies,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,KE,,,1023,skins,,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,KE,,2675,,leather products (small),,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,KE,,472,300,skins,,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,UG,,445,,leather products (small),,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,UG,,,550,skins,,T,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,TZ,,,3,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,TZ,,7,2,trophies,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SE,TZ,,1,1,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,KE,,8623,6623,skins,,T,R
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SK,TZ,,,1,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,3,8,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,1,1,skulls,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,6,2,trophies,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,TZ,,,2,skins,,H,W
2018,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,TZ,,4,1,trophies,,H,W
2018,II,Caecobarbus geertsii,Actinopteri,Cypriniformes,Cyprinidae,Caecobarbus,BE,CD,,17,,bodies,,S,W
2018,II,Caecobarbus geertsii,Actinopteri,Cypriniformes,Cyprinidae,Caecobarbus,JP,CD,,,7,live,,T,W
2018,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CD,,,300,specimens,g,S,W
2018,II,Felis margarita,Mammalia,Carnivora,Felidae,Felis,US,SS,,10,,live,,T,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,TZ,,,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AT,TZ,,1,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BG,TZ,,7,4,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,1,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,TZ,,2,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,MX,TZ,,4,5,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,MX,TZ,,1,,trophies,,T,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NZ,TZ,,1,,skins,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NZ,TZ,,1,,skulls,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,NZ,TZ,,,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,OM,TZ,,,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,KE,,1,,teeth,,P,I
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,TZ,,,1,trophies,,H,W
2018,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,TZ,,1,2,trophies,,H,W
2018,II,Galago moholi,Mammalia,Primates,Galagidae,Galago,TH,CD,,4,20,live,,T,W
2018,II,Balearica pavonina,Aves,Gruiformes,Gruidae,Balearica,OM,CD,,,20,live,,T,W
2018,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,ML,CD,,,10,live,,T,W
2018,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,PK,CD,,,8,live,,T,W
2018,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,US,RW,,1,,specimens,,S,W
2018,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,ZA,RW,,,200,specimens,g,S,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,TZ,,,12,teeth,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,TZ,,1,1,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BG,TZ,,,7,leather products (small),,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BG,TZ,,3,2,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CA,TZ,,,1,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CZ,TZ,,1,1,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,24,24,teeth,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,5,2,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,TZ,,,2,skulls,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,TZ,,2,,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,10,,jewellery,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,,12,leather products (small),,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,2,,skins,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,1,1,skulls,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,2,2,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,,36,teeth,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,,2,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,7,,trophies,,P,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HK,TZ,,3570,,teeth,kg,T,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HK,TZ,,,8570,teeth,,T,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HU,TZ,,1,1,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,TZ,,13,,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,LU,TZ,,1,1,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,TZ,,8,8,leather products (small),,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,TZ,,1,,skeletons,,T,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,TZ,,,2,skulls,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,TZ,,13,7,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PA,TZ,,,12,teeth,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SE,TZ,,1,1,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SK,TZ,,,2,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,6,,jewellery,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,,11,leather products (small),,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,1,5,skulls,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,20,36,teeth,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,19,12,trophies,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,1,,tusks,,P,I
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,,5,leather products (small),,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,,24,teeth,,H,W
2018,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,TZ,,6,7,trophies,,H,W
2018,II,Conolophus subcristatus,Reptilia,Sauria,Iguanidae,Conolophus,JP,UG,,6,,live,,Z,C
2018,II,Conolophus subcristatus,Reptilia,Sauria,Iguanidae,Conolophus,TH,UG,,2,,live,,B,C
2018,II,Dalbergia spp.,,Fabales,Leguminosae,Dalbergia,JP,TZ,,6.521,,sawn wood,m3,T,W
2018,II,Dalbergia latifolia,,Fabales,Leguminosae,Dalbergia,CA,UG,,,20,wood product,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CA,TZ,,,185,sawn wood,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CH,TZ,XX,2,,wood product,,P,O
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,TZ,,,23,carvings,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,TZ,,,7800,sawn wood,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,UG,,,20000,logs,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CN,UG,,20000,,logs,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,CS,TZ,,,10,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,157,,carvings,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,2,,carvings,,P,U
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,1,,carvings,,P,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,25.14,95,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DE,TZ,,88718,,wood product,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,DK,TZ,,112,,carvings,kg,T,O
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,ES,TZ,,,39,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,ES,TZ,,59950,,wood product,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,FR,TZ,MO,32500,,wood product,,T,O
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,FR,TZ,,,15,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,FR,TZ,,1,,wood product,,T,A
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,GB,TZ,,,441,sawn wood,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,GB,TZ,,12.0358,4,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,JP,TZ,,,4,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,KR,TZ,,,900,sawn wood,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,KR,TZ,,,44400,timber,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,KR,TZ,,,8200,wood product,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,4,4,sawn wood,m3,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,240,,wood product,kg,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,19,,wood product,Number of specimens,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,19,,wood product,,E,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,US,TZ,,,500,wood product,,T,W
2018,II,Dalbergia melanoxylon,,Fabales,Leguminosae,Dalbergia,ZA,TZ,,,1,sawn wood,m3,T,W
2018,II,Guibourtia demeusei,,Fabales,Leguminosae,Guibourtia,CN,CD,,1141.124,1134.002,logs,m3,T,W
2018,II,Guibourtia demeusei,,Fabales,Leguminosae,Guibourtia,VN,CD,,,105.788,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,,138.987,live,,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,123.99,420.220,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,1038.21,761.760,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,CN,CD,,,376.72,live,,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,CN,CD,,9673.791,6154.576,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,CN,CD,,,409.009,logs,,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,CN,CD,,,85.142,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,ES,CD,,,42.479,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IN,CD,,,96.607,live,,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IN,CD,,,952.493,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IT,CD,,,110.265,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,IT,CD,,49.349,49.349,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,JP,CD,,88.990,94.761,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,MY,CD,,,607.968,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,PK,CD,,,655.969,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,PK,CD,,,120.275,logs,,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,PT,CD,,17.533,66.930,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,PT,CD,,49.392,,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,PT,CD,,34.997,,timber,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,SA,CD,,,102.275,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,SI,CD,,21.592,,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,TH,CD,,,88.676,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,TW,CD,,,3106.346,logs,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,TW,CD,,,291.327,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,US,CD,,,120.440,sawn wood,m3,T,W
2018,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,VN,CD,,3418.45,1722.059,logs,m3,T,W
2018,II,Aloe spp.,,Liliales,Liliaceae,Aloe,US,KE,,40000,,fibres,Number of specimens,T,A
2018,II,Aloe spp.,,Liliales,Liliaceae,Aloe,US,KE,,60000,,live,Number of specimens,T,A
2018,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,NL,TZ,,8000,,live,,T,A
2018,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,NL,TZ,,84000,76000,stems,,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,AU,KE,KE,,22000,stems,,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,AU,KE,NL,5000,,live,Number of specimens,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,AU,KE,,12000,,live,Number of specimens,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,CA,KE,KE,,2000,stems,,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,NL,KE,KE,,220000,stems,,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,NL,KE,NL,30000,,stems,,T,A
2018,II,Aloe aristata,,Liliales,Liliaceae,Aloe,US,KE,KE,,202000,stems,,T,A
2018,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,NL,KE,KE,,370000,stems,,T,A
2018,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,NL,KE,NL,100100,,stems,,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,CA,KE,,,400,leaves,kg,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,CN,KE,,,84000,extract,kg,T,W
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,GB,KE,,440,520,leaves,kg,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,GB,KE,,40,,leaves,kg,T,W
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,GB,KE,,20,,leaves,,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,JP,KE,,138,138,leaves,kg,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,KR,KE,,402.78,,extract,kg,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,KR,KE,,21462,,extract,,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,NL,KE,KE,,150000,stems,,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,PK,KE,,,20000,extract,kg,T,A
2018,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,US,KE,KE,,1500,stems,,T,A
2018,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,ES,KE,KE,,1,live,,P,C
2018,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,CN,CD,,,300,live,,T,W
2018,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,HK,CD,,500,500,live,,T,W
2018,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,CD,,,100,live,,T,W
2018,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,TH,CD,,120,,live,,B,W
2018,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,TH,CD,,100,870,live,,T,W
2018,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,TR,CD,,,100,live,,T,W
2018,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,KE,XX,3,,leather products (small),,T,I
2018,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,US,TZ,,1,,trophies,,H,W
2018,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,IT,TZ,,,1,skins,,H,W
2018,II,Prunus africana,,Rosales,Rosaceae,Prunus,FR,UG,,161000,161000,bark,kg,T,W
2018,II,Prunus africana,,Rosales,Rosaceae,Prunus,IN,CD,,,40020,bark,kg,T,W
2018,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,ES,UG,,,25,oil,kg,T,W
2018,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,FR,UG,,25,,extract,kg,T,W
2018,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,FR,UG,,,25,oil,kg,T,W
2018,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,IN,TZ,UG,,850,oil,kg,T,W
2018,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,IN,UG,,,585,oil,kg,T,W
2018,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,UG,SS,,90000,,logs,kg,T,W
2018,II,Pandinus dictator,Arachnida,Scorpiones,Scorpionidae,Pandinus,US,CD,,3000,,live,,T,W
2018,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,GH,CD,,,2000,live,,T,W
2018,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,MY,CD,GH,160,,live,,T,W
2018,II,Pandinus imperator,Arachnida,Scorpiones,Scorpionidae,Pandinus,US,CD,,,11500,live,,T,W
2018,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,KE,,10,4,live,,T,W
2018,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,RU,KE,,,1,live,,T,W
2018,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,SA,KE,,1,1,live,,T,W
2018,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,ES,KE,,100,100,live,,T,C
2018,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,HK,KE,,300,500,live,,T,C
2018,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,NL,CD,,,100,live,,T,W
